year,month,day,P(mm/d),E(mm/d),Q(mm/d),T(°C)
2006,2,15,2.1,0.7748904,0.42,1.679167
2006,2,16,17.6,0.9732111,1.21725,5.161667
2006,2,17,6.2,1.034805,1.4775,5.865208
2006,2,18,2.5,0.9502857,0.6855,4.51625
2006,2,19,15.5,0.9093604,1.22025,3.771458
2006,2,20,2.1,0.9871904,1.060875,4.724583
2006,2,21,2.2,0.9610401,0.6855,4.007292
2006,2,22,0.5,0.8301464,0.619125,2.264583
2006,2,23,0.8,0.7976961,0.54825,1.549375
2006,2,24,0,0.7065107,0.48675,-0.35875
2006,2,25,0,0.7650482,0.468,0.7997917
2006,2,26,0,0.7348837,0.439875,0.03645833
2006,2,27,0,0.5994329,0.413625,-3.145417
2006,2,28,0.3,0.594277,0.402375,-2.742292
2006,3,1,1.9,0.7213423,0.412125,-0.1964583
2006,3,2,0,0.6346496,0.406125,-2.055833
2006,3,3,0.3,0.6573148,0.382875,-1.84
2006,3,4,0,0.6795819,0.396,-1.724167
2006,3,5,1.2,0.5950798,0.386625,-3.040833
2006,3,6,1.5,0.5040029,0.382125,-4.297917
2006,3,7,3,0.5969318,0.363375,-2.426667
2006,3,8,2.9,0.775813,0.36225,0.2135417
2006,3,9,8.9,0.8606969,0.5175,2.044167
2006,3,10,5.3,1.154469,-0.1,6.166875
2006,3,11,3.5,0.9804657,1.496625,3.202917
2006,3,12,1.9,0.8441187,0.86775,0.93875
2006,3,13,0,0.6025251,0.601875,-4.300417
2006,3,14,0,0.6547178,0.556125,-3.187292
2006,3,15,0,0.7655962,0.527625,-1.177917
2006,3,16,0,0.8944366,0.4905,1.266875
2006,3,17,0,0.8028612,0.435375,-0.1270833
2006,3,18,0,0.9173837,0.414375,1.525833
2006,3,19,0,0.9993356,0.409875,2.643542
2006,3,20,0.1,1.104287,0.41925,3.1525
2006,3,21,0.1,1.142912,0.433125,4.400625
2006,3,22,2.9,1.023736,0.46575,2.969792
2006,3,23,0.5,1.014172,0.4425,2.741667
2006,3,24,0,1.107618,0.37575,3.829167
2006,3,25,4.5,1.273506,0.4305,5.95625
2006,3,26,6.4,1.683638,0.578625,10.45563
2006,3,27,3.6,1.950993,0.738375,12.46917
2006,3,28,4.2,1.834449,0.707625,11.78271
2006,3,29,2.5,1.489434,0.628125,8.270208
2006,3,30,3.4,1.371952,0.62175,6.609583
2006,3,31,20.8,1.717335,1.618875,10.39917
2006,4,1,3.4,1.762839,1.319625,10.71604
2006,4,2,10.6,1.549207,1.329,8.550833
2006,4,3,4.1,1.504987,1.3275,7.8975
2006,4,4,6,1.340376,1.1175,6.324583
2006,4,5,0.1,1.231758,0.879375,4.916667
2006,4,6,0,1.136354,0.708375,3.1
2006,4,7,0,1.141842,0.59775,3.210417
2006,4,8,0,1.253996,0.568125,4.736458
2006,4,9,0,1.356024,0.5505,6.336875
2006,4,10,0.3,1.452778,0.522375,6.489583
2006,4,11,0,1.360654,0.54,4.98375
2006,4,12,0,1.227348,0.533625,4.138958
2006,4,13,1.1,1.471256,0.539625,6.55125
2006,4,14,1.6,1.417903,0.486375,6.660833
2006,4,15,2,1.73055,0.5025,9.299583
2006,4,16,4.8,1.78059,0.486375,9.747917
2006,4,17,12.4,1.836359,1.066875,10.10687
2006,4,18,0.1,1.865053,0.6465,10.05438
2006,4,19,0,1.712098,0.571875,8.493542
2006,4,20,0,1.5832,0.54,7.542917
2006,4,21,0,1.72232,0.474,8.669375
2006,4,22,0,2.055787,0.460125,12.04
2006,4,23,0.2,1.906578,0.46425,11.35042
2006,4,24,0,1.664318,0.45825,8.662083
2006,4,25,0.1,2.614495,0.47175,13.37583
2006,4,26,0,2.489932,0.463875,14.04813
2006,4,27,0.3,2.279525,0.468,12.38896
2006,4,28,0,2.066842,0.422625,10.60708
2006,4,29,0,1.879394,0.406875,8.97125
2006,4,30,0,1.488974,0.39675,5.490208
2006,5,1,7.4,1.242226,0.423375,3.305208
2006,5,2,4.5,1.63297,0.484875,7.086458
2006,5,3,0.1,2.279322,0.46875,11.77813
2006,5,4,0,2.74471,0.466125,15.07708
2006,5,5,0,3.133681,0.429375,17.04333
2006,5,6,0.6,2.780145,0.4365,15.22
2006,5,7,0.1,2.960251,0.44775,15.56375
2006,5,8,0,2.775521,0.4305,14.65979
2006,5,9,12.4,2.514195,0.545625,13.3775
2006,5,10,0.5,2.528348,0.5115,13.00438
2006,5,11,1.8,2.437027,0.465375,12.43979
2006,5,12,0.2,2.765869,0.46275,14.41375
2006,5,13,10.4,2.838433,0.43575,15.13187
2006,5,14,6.4,2.514401,0.693375,13.2175
2006,5,15,0,2.326371,0.46575,11.61
2006,5,16,0.1,2.655017,0.452625,13.82729
2006,5,17,5.1,2.925123,0.434625,15.65896
2006,5,18,0.5,2.969827,0.44175,15.51229
2006,5,19,2.5,3.010565,0.432,15.51396
2006,5,20,3.5,2.310091,0.439875,11.56562
2006,5,21,20,2.148815,1.1025,10.39229
2006,5,22,0.3,2.531541,0.673125,12.80188
2006,5,23,7.6,2.563149,0.59475,12.65188
2006,5,24,5.5,2.043834,0.569625,9.282917
2006,5,25,1.8,1.911688,0.555,8.636667
2006,5,26,7.7,2.128356,0.785625,10.13938
2006,5,27,12.4,2.629082,1.270125,13.5675
2006,5,28,1.4,2.9359,1.150125,15.28479
2006,5,29,5.7,2.826622,1.105125,14.50458
2006,5,30,4,2.018782,0.816375,9.064583
2006,5,31,0.4,1.813142,0.73725,7.19625
2006,6,1,0.1,1.825399,0.615,7.397708
2006,6,2,1.3,1.812284,0.533625,6.988542
2006,6,3,0.1,2.259227,0.4905,9.602917
2006,6,4,0,2.48771,0.44775,12.02667
2006,6,5,0,2.742347,0.401625,13.0975
2006,6,6,0.4,2.678804,0.365625,12.57229
2006,6,7,0,2.430686,0.3825,11.04312
2006,6,8,0,2.713694,0.352125,12.92917
2006,6,9,0,3.084712,0.310125,15.03646
2006,6,10,0,3.324333,0.295125,16.33625
2006,6,11,0,3.659721,0.274875,17.87104
2006,6,12,0,3.942612,0.26775,19.06042
2006,6,13,0,3.961734,0.267,19.13104
2006,6,14,0,4.422082,0.256875,21.13042
2006,6,15,0.1,4.404413,0.252,21.46646
2006,6,16,4.2,3.662155,0.27375,18.26208
2006,6,17,0,3.213944,0.260625,15.53458
2006,6,18,0,3.410493,0.252,16.33792
2006,6,19,9.5,3.942181,0.30075,19.4625
2006,6,20,4.9,3.871599,0.32625,18.88958
2006,6,21,0,3.72498,0.339,18.43021
2006,6,22,0,3.518181,0.3375,17.57125
2006,6,23,0.5,2.880505,0.3345,14.11583
2006,6,24,0,3.093686,0.32325,14.76854
2006,6,25,0,3.727085,0.31275,17.83563
2006,6,26,8,3.789807,0.3315,18.79438
2006,6,27,2.1,3.535503,0.29775,17.63542
2006,6,28,0,3.477216,0.287625,17.30833
2006,6,29,0,3.872422,0.28425,18.15062
2006,6,30,19.7,3.829599,0.630375,18.06167
2006,7,1,0,4.328485,0.315,19.78229
2006,7,2,0,4.433869,0.277125,20.63167
2006,7,3,0,4.329465,0.267375,20.17083
2006,7,4,0,4.457209,0.258,20.47938
2006,7,5,0,4.797611,0.25275,22.225
2006,7,6,1,4.549896,0.253875,21.84729
2006,7,7,0.2,4.048904,0.252,19.70604
2006,7,8,0,3.95075,0.252,19.62
2006,7,9,0,3.992552,0.252,19.32292
2006,7,10,0,3.74398,0.252,18.85854
2006,7,11,0,4.167972,0.252,20.38146
2006,7,12,0,4.747865,0.252,22.77792
2006,7,13,0,4.813864,0.252,22.47521
2006,7,14,0,4.265984,0.252,21.12604
2006,7,15,0,4.356479,0.252,20.53625
2006,7,16,0,4.018706,0.252,19.06917
2006,7,17,0,4.285995,0.252,20.49333
2006,7,18,0,4.391714,0.252,21.09563
2006,7,19,0,4.628929,0.252,22.24479
2006,7,20,0,4.96938,0.252,23.78917
2006,7,21,0,5.001661,0.252,23.73917
2006,7,22,0,5.331844,0.252,24.55417
2006,7,23,15.4,4.568414,0.263625,22.20646
2006,7,24,0.3,4.465701,0.279375,21.53687
2006,7,25,0,4.750831,0.252,22.46708
2006,7,26,0,5.349794,0.252,24.47375
2006,7,27,0,5.65498,0.252,25.61396
2006,7,28,0,4.900592,0.252,23.32062
2006,7,29,2.4,3.810304,0.252375,19.44979
2006,7,30,0,3.927917,0.252,20.71063
2006,7,31,0,3.800787,0.252,20.04271
2006,8,1,0.9,3.653794,0.252,19.08146
2006,8,2,2.2,3.003323,0.252,16.41063
2006,8,3,9.9,2.675501,0.274875,14.29625
2006,8,4,3.1,2.578596,0.25425,13.47271
2006,8,5,22.9,2.739754,0.478125,14.71063
2006,8,6,1.5,3.501988,0.2745,17.74583
2006,8,7,0,3.528031,0.252,18.00417
2006,8,8,0,3.567246,0.252,18.35333
2006,8,9,0,3.291851,0.252,17.18812
2006,8,10,0.4,2.788448,0.252,15.09292
2006,8,11,0.5,2.521464,0.252,13.6725
2006,8,12,13.6,2.316128,0.29475,12.12521
2006,8,13,0.4,2.329921,0.253125,12.23792
2006,8,14,0.2,2.424958,0.252,12.90187
2006,8,15,5.9,2.519591,0.258375,13.71271
2006,8,16,0.2,2.672488,0.252,14.89708
2006,8,17,0.7,2.662792,0.252,14.84125
2006,8,18,8.7,3.122262,0.26325,17.29313
2006,8,19,4.6,3.004925,0.298875,16.52146
2006,8,20,5.1,2.870884,0.2565,16.28979
2006,8,21,3.2,2.601081,0.257625,14.99646
2006,8,22,3.5,2.593484,0.25725,14.91396
2006,8,23,0.1,2.549566,0.25875,14.58917
2006,8,24,0,2.728572,0.252,15.49458
2006,8,25,19.3,2.385486,0.373875,13.72375
2006,8,26,11.5,2.386554,0.691125,13.79958
2006,8,27,2.8,2.413896,0.368625,13.4625
2006,8,28,0.5,2.515089,0.302625,14.93396
2006,8,29,11.4,2.100826,0.456375,12.12958
2006,8,30,4.8,1.925744,0.46275,10.81083
2006,8,31,0.2,2.002639,0.342375,11.435
2006,9,1,0,2.103298,0.27675,12.27792
2006,9,2,0,2.585042,0.2715,15.37208
2006,9,3,0,2.825362,0.261,17.14
2006,9,4,2.1,3.081168,0.262875,18.86812
2006,9,5,0,3.064568,0.260625,18.65438
2006,9,6,0.1,2.807721,0.252375,17.20333
2006,9,7,0,3.035901,0.25425,18.35521
2006,9,8,0,2.618402,0.257625,16.48104
2006,9,9,0,2.175367,0.252,12.69729
2006,9,10,0.1,2.246124,0.252,13.62083
2006,9,11,0,2.530095,0.252,15.53833
2006,9,12,0,2.718208,0.252,17.03229
2006,9,13,0.1,2.874105,0.252,18.07854
2006,9,14,0,2.895916,0.259125,18.16958
2006,9,15,0.2,2.747738,0.253125,17.63833
2006,9,16,0.3,2.73487,0.273,17.33292
2006,9,17,0.1,2.40794,0.268125,15.69313
2006,9,18,0,2.678368,0.252,17.52542
2006,9,19,1.6,2.399691,0.261,15.73729
2006,9,20,0.1,2.083848,0.26775,13.53104
2006,9,21,0,2.081233,0.2865,13.37375
2006,9,22,0.1,2.278032,0.279,15.07542
2006,9,23,0.1,2.649146,0.279,17.42479
2006,9,24,0,2.621812,0.282375,17.57438
2006,9,25,0.2,2.68054,0.284625,17.76
2006,9,26,0.7,2.27936,0.287625,15.37208
2006,9,27,0.5,2.122584,0.288,14.39458
2006,9,28,0.1,1.876615,0.27525,12.37937
2006,9,29,0,1.930407,0.284625,12.81771
2006,9,30,0.1,2.025467,0.291375,13.70563
2006,10,1,11.3,1.997627,0.33,14.15667
2006,10,2,0.5,2.178683,0.304875,15.47521
2006,10,3,2.5,1.950745,0.2985,13.60688
2006,10,4,16.6,1.766855,0.487875,11.97917
2006,10,5,0.2,1.603188,0.35475,10.49875
2006,10,6,0.6,1.547164,0.276,10.57688
2006,10,7,10.4,1.874038,0.27675,13.48333
2006,10,8,0.6,1.649406,0.348375,11.15812
2006,10,9,0.1,1.301947,0.252,7.520417
2006,10,10,0.1,1.510334,0.252,10.15958
2006,10,11,0.2,1.916001,0.25275,13.44375
2006,10,12,0.1,1.654135,0.252375,11.89875
2006,10,13,0.8,1.797016,0.252375,13.42042
2006,10,14,0,2.025724,0.258,15.01542
2006,10,15,0,1.731451,0.252,12.73083
2006,10,16,0,1.520572,0.252375,10.32854
2006,10,17,0.1,1.403569,0.256875,9.127708
2006,10,18,0.1,1.310002,0.25425,8.449792
2006,10,19,0,1.485701,0.267375,10.86188
2006,10,20,2.7,1.616091,0.286875,12.27958
2006,10,21,4.1,1.776714,0.29175,13.70375
2006,10,22,0.6,1.745203,0.267375,13.57771
2006,10,23,2.2,1.81631,0.253875,14.29604
2006,10,24,9.1,1.930539,0.358875,15.42729
2006,10,25,14.5,1.529007,0.720375,11.83688
2006,10,26,0.1,1.412991,0.415125,10.27271
2006,10,27,0,1.708703,0.303,13.46354
2006,10,28,3.3,1.780439,0.294375,14.73063
2006,10,29,0.1,1.708365,0.288375,14.14104
2006,10,30,0.3,1.634229,0.27225,13.25458
2006,10,31,0.1,1.140033,0.25275,7.669375
2006,11,1,0.6,1.082988,0.26775,7.598542
2006,11,2,1.3,0.964431,0.27075,5.528958
2006,11,3,0.2,0.7605854,0.252375,1.937708
2006,11,4,0.1,0.8545902,0.252,3.475417
2006,11,5,0,0.9481588,0.252,5.620625
2006,11,6,0,0.9193982,0.252,5.246458
2006,11,7,0,0.9116619,0.252,4.928333
2006,11,8,0.1,0.8268558,0.260625,3.305625
2006,11,9,0,0.9273551,0.252375,5.728333
2006,11,10,0.4,1.114316,0.252,8.220417
2006,11,11,0.1,0.7095165,0.252,1.808333
2006,11,12,2.7,0.8355081,0.264,4.8275
2006,11,13,0.4,0.9514834,0.2535,6.594583
2006,11,14,3.4,1.053415,0.262875,8.106667
2006,11,15,2.8,1.315407,0.33225,11.55396
2006,11,16,0,1.285559,0.287625,10.61583
2006,11,17,0.4,1.270585,0.276375,11.34646
2006,11,18,9.6,1.187549,0.53025,9.592083
2006,11,19,0.4,0.9402765,0.375,6.604167
2006,11,20,14.2,0.9359483,0.97275,6.525208
2006,11,21,8.4,0.881795,0.614625,5.655833
2006,11,22,9.8,0.9763085,1.3725,7.11125
2006,11,23,1.5,0.8075814,0.62025,4.333542
2006,11,24,22,1.083009,1.73775,9.092083
2006,11,25,4.3,1.135842,1.25025,9.646042
2006,11,26,6.2,1.407379,0.934125,12.74146
2006,11,27,0.6,1.056545,0.64275,8.602292
2006,11,28,0,0.9674931,0.47625,7.672292
2006,11,29,0.6,1.02429,0.4125,8.267917
2006,11,30,0.5,0.9460962,0.363,7.277708
2006,12,1,0.1,0.7327512,0.338625,3.461458
2006,12,2,0,0.8916934,0.325875,6.145625
2006,12,3,0,0.8705289,0.311625,6.186667
2006,12,4,12.7,1.051893,0.618,9.159792
2006,12,5,12.2,1.016901,1.144125,8.806667
2006,12,6,3.8,1.272633,0.880125,12.25625
2006,12,7,1.5,0.9761119,0.702,8.060625
2006,12,8,9.2,0.8848088,0.874125,6.674792
2006,12,9,10.6,0.9940333,1.413375,8.510833
2006,12,10,1,0.7947422,0.7905,5.161875
2006,12,11,0.2,0.6095968,0.535125,1.709375
2006,12,12,5.3,0.7145317,0.50625,3.64625
2006,12,13,2.8,0.7840955,0.8955,4.846875
2006,12,14,0,0.779254,0.565125,4.902083
2006,12,15,0,0.8028575,0.484125,5.183333
2006,12,16,0,0.5791272,0.439875,0.3016667
2006,12,17,3,0.706076,0.423375,3.710208
2006,12,18,0.2,0.6121042,0.414375,1.45375
2006,12,19,0,0.6152815,0.385875,1.408542
2006,12,20,0,0.632099,0.36,1.625208
2006,12,21,0,0.5945614,0.359625,0.08645833
2006,12,22,0,0.7432586,0.354375,3.765208
2006,12,23,0.1,0.6758961,0.330375,1.47625
2006,12,24,0.1,0.6088232,0.324,0.985
2006,12,25,0,0.6640194,0.322125,1.58375
2006,12,26,0.2,0.5150117,0.31575,-1.134167
2006,12,27,0,0.5376472,0.306,-0.3952083
2006,12,28,0,0.5005325,0.293625,-1.593958
2006,12,29,0,0.5033704,0.288,-1.493958
2006,12,30,0,0.5271747,0.288,-1.417292
2006,12,31,15.7,0.668015,0.72975,3.245208
2007,1,1,10.5,0.9901223,1.206,8.695
2007,1,2,16.4,0.8833843,2.333475,6.685417
2007,1,3,4.1,0.7147818,1.079513,3.545208
2007,1,4,0.4,0.7655866,0.812025,4.540417
2007,1,5,5.7,0.8574706,0.8286375,6.248542
2007,1,6,1.6,0.8818367,0.733275,6.731875
2007,1,7,9.1,1.043456,0.954825,9.249583
2007,1,8,0.2,0.9019123,1.092,6.823958
2007,1,9,13,0.9696581,1.486725,7.95875
2007,1,10,2.1,1.184793,1.2192,11.07667
2007,1,11,4.6,1.032169,0.9064125,8.52375
2007,1,12,9.3,0.8568484,1.055588,5.969375
2007,1,13,0.4,0.9369128,1.064513,7.450417
2007,1,14,0.6,1.086821,0.749175,9.635417
2007,1,15,1,0.8524475,0.6571875,5.458958
2007,1,16,0.2,0.5613311,0.5886,-0.759375
2007,1,17,0,0.7308876,0.54225,3.340417
2007,1,18,15.4,1.040246,0.846375,8.579375
2007,1,19,47,1.22803,5.412525,11.09542
2007,1,20,6.5,1.233655,2.617725,11.295
2007,1,21,4,1.134227,1.550775,9.642292
2007,1,22,1.3,0.8719943,1.171538,5.493958
2007,1,23,0,0.7245337,0.9274125,2.390833
2007,1,24,0,0.5394815,0.7966875,-1.741458
2007,1,25,0.1,0.536026,0.7122,-2.343333
2007,1,26,0,0.4866848,0.6340125,-3.826042
2007,1,27,0,0.4556527,0.6126,-4.21125
2007,1,28,0.1,0.6817537,0.5958,1.533958
2007,1,29,0.1,0.7300378,0.5877,2.686458
2007,1,30,0.2,0.8509507,0.5727,4.533542
2007,1,31,0,0.9172454,0.544875,5.096042
2007,2,1,0,0.8697195,0.5268,4.720833
2007,2,2,0,0.9545065,0.504975,5.898333
2007,2,3,0,1.060443,0.5000625,7.441667
2007,2,4,0,0.8533794,0.487725,3.517708
2007,2,5,0,0.7802819,0.5261625,2.905625
2007,2,6,0.5,0.6552955,0.5554125,0.6839583
2007,2,7,3.8,0.6837842,0.5352,0.7014583
2007,2,8,1.6,0.6847117,0.5522625,0.5039583
2007,2,9,11.2,0.7375471,0.8294625,1.950833
2007,2,10,0.6,0.8752164,0.8283375,3.976042
2007,2,11,3.8,0.9397408,0.76605,4.998333
2007,2,12,16.4,1.077894,1.498275,6.991458
2007,2,13,13.8,1.083452,1.996575,6.891458
2007,2,14,3.2,1.002059,1.367887,5.404583
2007,2,15,11.5,0.9533609,1.540088,4.881042
2007,2,16,0,1.003201,1.316963,4.628125
2007,2,17,0.2,0.856263,0.945225,2.878542
2007,2,18,0.1,0.8881834,0.8124375,2.941042
2007,2,19,0.1,0.9038812,0.7194,3.71125
2007,2,20,0,0.9381504,0.6585,3.975
2007,2,21,0,0.9226408,0.6265875,3.390417
2007,2,22,1.7,0.8813277,0.6035625,3.16625
2007,2,23,0,1.099098,0.5868,5.774167
2007,2,24,2.2,1.224402,0.5745,7.446042
2007,2,25,11.6,1.228775,0.9191625,7.675833
2007,2,26,14,1.117206,1.52805,6.350625
2007,2,27,4.2,1.088919,1.234725,5.848958
2007,2,28,4.1,1.058435,0.983025,5.419583
2007,3,1,11,1.29858,1.424888,8.402708
2007,3,2,20.6,1.217096,2.613638,7.282083
2007,3,3,2.7,1.059463,1.509375,4.872083
2007,3,4,11.3,1.1775,2.069063,6.748125
2007,3,5,0,1.132171,1.236862,6.043125
2007,3,6,3.7,1.288491,1.081838,7.847917
2007,3,7,12.1,1.25329,1.150125,6.989792
2007,3,8,7.6,1.190425,2.016188,6.119375
2007,3,9,0.2,1.075671,1.194712,4.659375
2007,3,10,2.5,0.9890859,1.024012,3.714583
2007,3,11,0.2,1.10021,0.9101625,4.19
2007,3,12,0,1.122617,0.8568,4.552917
2007,3,13,0.1,1.163444,0.8279625,5.172917
2007,3,14,0,1.222282,0.7819125,5.782917
2007,3,15,0,1.334261,0.7551,6.955208
2007,3,16,0,1.247331,0.7464,5.788542
2007,3,17,0.1,1.187288,0.7371,5.410625
2007,3,18,0.2,1.302366,0.729,7.148542
2007,3,19,7,1.262067,0.828525,6.383125
2007,3,20,4.7,0.9292095,0.9340125,1.325833
2007,3,21,2.3,0.9419255,0.7989,1.853542
2007,3,22,0.4,0.9950124,0.741,2.527083
2007,3,23,4,0.9648929,0.8550375,1.720625
2007,3,24,1.1,1.007223,0.8200125,2.591667
2007,3,25,0.6,1.132908,0.7734375,3.985625
2007,3,26,0.8,1.37928,0.7491,6.501458
2007,3,27,0,1.620343,0.7155,8.1825
2007,3,28,0,1.48899,0.7068,7.566875
2007,3,29,0.3,1.497669,0.7083,7.865417
2007,3,30,3.7,1.519264,0.7296375,7.878958
2007,3,31,1.6,1.430789,0.7134,7.163333
2007,4,1,2.3,1.46369,0.6867,7.256458
2007,4,2,0.3,1.787156,0.684,9.738333
2007,4,3,0,1.808416,0.6693,9.521042
2007,4,4,0,1.409192,0.6627,6.815
2007,4,5,0,1.420167,0.6451125,6.233958
2007,4,6,0,1.52033,0.6284625,6.84
2007,4,7,0,1.795482,0.614175,9.739583
2007,4,8,0,1.578328,0.6166125,7.752292
2007,4,9,0,1.574736,0.6151875,7.559583
2007,4,10,0,1.7514,0.6114,9.497292
2007,4,11,0,1.757233,0.6015,9.35125
2007,4,12,0,1.876821,0.5958,10.45292
2007,4,13,0,2.341811,0.612525,13.25854
2007,4,14,0,2.551093,0.5967,15.35313
2007,4,15,0,2.840632,0.5913,17.09563
2007,4,16,0,2.793692,0.606,16.72146
2007,4,17,0,2.670284,0.6102,16.16646
2007,4,18,0,2.251117,0.6142875,13.08771
2007,4,19,0,1.719758,0.606,7.770625
2007,4,20,0,1.770438,0.6045,8.793333
2007,4,21,0,1.881214,0.6054,9.370208
2007,4,22,0,1.832928,0.5949,8.993542
2007,4,23,0,2.150896,0.585,11.91188
2007,4,24,0,2.509893,0.5823,14.76604
2007,4,25,0,3.020765,0.5775,17.03938
2007,4,26,0,3.271975,0.5598375,18.06688
2007,4,27,0,2.898417,0.5475,16.51979
2007,4,28,0,2.844012,0.5406375,16.03229
2007,4,29,2.2,2.757627,0.537,15.85667
2007,4,30,0.1,2.695275,0.5372625,15.26833
2007,5,1,0,2.543535,0.5353125,13.7275
2007,5,2,0,2.52194,0.52215,12.87667
2007,5,3,0,2.378257,0.5178375,12.10021
2007,5,4,0,2.31667,0.5055375,12.13167
2007,5,5,3.1,2.334802,0.5032125,12.01583
2007,5,6,0.2,2.98098,0.4980375,14.85438
2007,5,7,0,2.799354,0.4853625,14.72917
2007,5,8,3.8,2.359743,0.507,12.61062
2007,5,9,7.9,2.432111,0.5396625,12.97708
2007,5,10,5.8,2.296554,0.560625,12.03521
2007,5,11,3.9,2.832992,0.5237625,15.28125
2007,5,12,1.5,2.430684,0.516,12.76542
2007,5,13,2.1,2.432104,0.5255625,12.69521
2007,5,14,3.6,2.564849,0.5317875,13.70583
2007,5,15,1.1,2.491665,0.5201625,12.94708
2007,5,16,3.7,2.153939,0.5422125,10.44083
2007,5,17,12.5,2.091313,0.6871125,9.98625
2007,5,18,5.9,2.256397,0.718125,10.93792
2007,5,19,0,2.471938,0.5484375,12.37042
2007,5,20,0.5,2.900028,0.5317125,14.94542
2007,5,21,1.8,3.202664,0.5196375,16.60854
2007,5,22,0,3.571619,0.5047875,18.36417
2007,5,23,0,3.647683,0.48405,18.72813
2007,5,24,0,3.439071,0.4759125,17.04833
2007,5,25,0,3.89349,0.4704,19.20979
2007,5,26,1.5,4.039923,0.4711875,20.17833
2007,5,27,10.3,3.436336,0.5257125,17.32604
2007,5,28,3.2,2.637963,0.5393625,13.22
2007,5,29,0.7,2.297534,0.483525,10.63083
2007,5,30,0.1,2.112245,0.4722375,9.441667
2007,5,31,0.8,2.319103,0.456225,10.98667
2007,6,1,3.4,2.886993,0.4792125,14.11917
2007,6,2,20.4,2.596715,0.8998125,12.59771
2007,6,3,0.3,3.345914,0.533175,15.78625
2007,6,4,0,3.388029,0.4654125,16.235
2007,6,5,0,3.557964,0.4431,17.10167
2007,6,6,0,3.826997,0.4360125,18.28875
2007,6,7,0,4.307184,0.4242,19.51938
2007,6,8,0,4.445396,0.4202625,20.82354
2007,6,9,1,4.069629,0.421575,19.97542
2007,6,10,0.2,4.046522,0.4291875,19.10875
2007,6,11,0,3.653285,0.424725,17.24104
2007,6,12,0.3,3.829153,0.491775,18.1325
2007,6,13,1.2,3.68477,0.442575,17.86104
2007,6,14,0.2,3.548856,0.4134375,17.11396
2007,6,15,0.4,3.792321,0.4118625,18.40646
2007,6,16,1.7,3.390762,0.408975,16.54521
2007,6,17,1.5,2.987031,0.4034625,14.5525
2007,6,18,2.4,3.351696,0.3971625,16.41625
2007,6,19,3.5,3.590299,0.404775,17.42667
2007,6,20,0.2,4.275302,0.3919125,20.05938
2007,6,21,5.3,3.97617,0.415425,18.77187
2007,6,22,1.7,3.414429,0.40215,16.24146
2007,6,23,4.3,2.879175,0.4165875,14.23417
2007,6,24,29.3,2.890103,1.220137,14.21458
2007,6,25,18.4,3.422012,0.6823875,16.5525
2007,6,26,12.4,2.821688,1.662975,14.16833
2007,6,27,9.1,2.464177,1.228388,11.74583
2007,6,28,0,2.467374,0.64785,11.48333
2007,6,29,2.3,2.686004,0.5382,12.93521
2007,6,30,1.3,2.81332,0.4923,13.8225
2007,7,1,0.2,3.224695,0.4756875,15.89229
2007,7,2,0.4,3.444295,0.4622625,16.95958
2007,7,3,4.3,3.087645,0.4659375,15.20625
2007,7,4,14.7,2.581028,0.7584,12.50958
2007,7,5,3.6,2.61873,0.862575,12.88708
2007,7,6,4.5,2.754533,0.655725,13.5375
2007,7,7,2.8,2.981329,0.6083625,14.67
2007,7,8,0,2.818891,0.4911,13.61188
2007,7,9,0.5,3.114996,0.4606875,15.37646
2007,7,10,1.2,2.686867,0.4449375,12.98646
2007,7,11,0,2.718639,0.4417875,12.85729
2007,7,12,0.9,2.523867,0.4305,12.13979
2007,7,13,0.1,2.937147,0.42315,14.81125
2007,7,14,0.2,4.014497,0.4144875,19.36667
2007,7,15,0,4.531443,0.4003125,21.4475
2007,7,16,0,5.0155,0.3829875,23.18521
2007,7,17,0,4.6067,0.37905,22.25792
2007,7,18,1.3,3.865216,0.3787875,18.69312
2007,7,19,0,3.681824,0.371175,18.12208
2007,7,20,4.2,3.436576,0.3906,17.09417
2007,7,21,6.4,3.519786,0.4275375,17.25083
2007,7,22,0,3.150485,0.390075,16.20333
2007,7,23,0,3.138306,0.38325,15.47667
2007,7,24,1.3,2.684003,0.403725,13.82333
2007,7,25,3,3.013151,0.40425,15.44125
2007,7,26,0,3.201598,0.3840375,16.06958
2007,7,27,0,3.529157,0.3777375,18.32208
2007,7,28,0,3.510686,0.368025,18.08167
2007,7,29,4,3.272223,0.381675,17.35375
2007,7,30,4,2.760532,0.3971625,14.31208
2007,7,31,0,2.544953,0.3777375,12.61938
2007,8,1,0,2.506059,0.36645,11.83708
2007,8,2,0,2.93718,0.3633,14.75771
2007,8,3,4,3.03917,0.3843,16.10646
2007,8,4,0,3.266202,0.3549,16.69271
2007,8,5,0,3.353098,0.3446625,17.10167
2007,8,6,0,3.860483,0.3499125,19.6075
2007,8,7,7.2,3.64281,0.37785,19.09563
2007,8,8,0.8,3.062259,0.3948,16.07042
2007,8,9,2.6,2.778073,0.4039875,14.6325
2007,8,10,3.8,2.509406,0.4160625,13.22187
2007,8,11,2,3.238931,0.42105,17.17479
2007,8,12,0,3.401731,0.4003125,17.76292
2007,8,13,4.4,3.156409,0.4176375,17.00958
2007,8,14,0.2,3.074136,0.4589625,16.43833
2007,8,15,0.5,3.234817,0.43365,17.50667
2007,8,16,17.5,3.471575,0.542325,19.33854
2007,8,17,0.9,2.780097,0.51015,15.45396
